{'value': 1112, 'dt': datetime.datetime(2022, 9, 30, 1, 14)}
{'value': 1262, 'dt': datetime.datetime(2022, 9, 30, 3, 33)}
{'value': 729, 'dt': datetime.datetime(2022, 9, 30, 1, 58)}
{'value': 1146, 'dt': datetime.datetime(2022, 9, 30, 0, 46)}
{'value': 717, 'dt': datetime.datetime(2022, 9, 30, 7, 35)}
{'value': 546, 'dt': datetime.datetime(2022, 9, 30, 3, 48)}
{'value': 0, 'dt': datetime.datetime(2022, 9, 30, 3, 5)}
{'value': 528, 'dt': datetime.datetime(2022, 9, 30, 0, 35)}
{'value': 362, 'dt': datetime.datetime(2022, 9, 30, 6, 19)}
{'value': 1029, 'dt': datetime.datetime(2022, 9, 30, 1, 37)}
{'value': 801, 'dt': datetime.datetime(2022, 9, 30, 0, 7)}
{'value': 766, 'dt': datetime.datetime(2022, 9, 30, 3, 1)}
{'value': 337, 'dt': datetime.datetime(2022, 9, 30, 7, 16)}
{'value': 71, 'dt': datetime.datetime(2022, 9, 30, 3, 57)}
{'value': 194, 'dt': datetime.datetime(2022, 9, 30, 2, 31)}
{'value': 659, 'dt': datetime.datetime(2022, 9, 30, 5, 43)}
{'value': 1267, 'dt': datetime.datetime(2022, 9, 30, 7, 13)}
{'value': 1296, 'dt': datetime.datetime(2022, 9, 30, 3, 17)}
{'value': 1140, 'dt': datetime.datetime(2022, 9, 30, 7, 32)}
{'value': 425, 'dt': datetime.datetime(2022, 9, 30, 5, 44)}
{'value': 1132, 'dt': datetime.datetime(2022, 9, 30, 6, 27)}
{'value': 793, 'dt': datetime.datetime(2022, 9, 30, 7, 42)}
{'value': 199, 'dt': datetime.datetime(2022, 9, 30, 5, 9)}
{'value': 1339, 'dt': datetime.datetime(2022, 9, 30, 6, 2)}
{'value': 1105, 'dt': datetime.datetime(2022, 9, 30, 7, 17)}
{'value': 274, 'dt': datetime.datetime(2022, 9, 30, 9, 44)}
{'value': 1163, 'dt': datetime.datetime(2022, 9, 30, 7, 56)}
{'value': 334, 'dt': datetime.datetime(2022, 9, 30, 3, 57)}
{'value': 304, 'dt': datetime.datetime(2022, 9, 30, 5, 28)}
{'value': 903, 'dt': datetime.datetime(2022, 9, 30, 6, 28)}
{'value': 1166, 'dt': datetime.datetime(2022, 9, 30, 5, 20)}
{'value': 500, 'dt': datetime.datetime(2022, 9, 30, 9, 31)}
{'value': 31, 'dt': datetime.datetime(2022, 9, 30, 3, 24)}
{'value': 829, 'dt': datetime.datetime(2022, 9, 30, 1, 30)}
{'value': 1404, 'dt': datetime.datetime(2022, 9, 30, 2, 20)}
{'value': 330, 'dt': datetime.datetime(2022, 9, 30, 1, 11)}
{'value': 1058, 'dt': datetime.datetime(2022, 9, 30, 10, 8)}
{'value': 588, 'dt': datetime.datetime(2022, 9, 30, 10, 29)}
{'value': 1088, 'dt': datetime.datetime(2022, 9, 30, 1, 23)}
{'value': 474, 'dt': datetime.datetime(2022, 9, 30, 7, 32)}
{'value': 315, 'dt': datetime.datetime(2022, 9, 30, 1, 55)}
{'value': 96, 'dt': datetime.datetime(2022, 9, 30, 8, 38)}
{'value': 1235, 'dt': datetime.datetime(2022, 9, 30, 8, 50)}
{'value': 711, 'dt': datetime.datetime(2022, 9, 30, 9, 0)}
{'value': 434, 'dt': datetime.datetime(2022, 9, 30, 6, 24)}
{'value': 346, 'dt': datetime.datetime(2022, 9, 30, 9, 3)}
{'value': 111, 'dt': datetime.datetime(2022, 9, 30, 6, 8)}
{'value': 52, 'dt': datetime.datetime(2022, 9, 30, 8, 32)}
{'value': 747, 'dt': datetime.datetime(2022, 9, 30, 6, 21)}
{'value': 747, 'dt': datetime.datetime(2022, 9, 30, 4, 49)}
{'value': 751, 'dt': datetime.datetime(2022, 9, 30, 9, 17)}
{'value': 453, 'dt': datetime.datetime(2022, 9, 30, 6, 47)}
{'value': 243, 'dt': datetime.datetime(2022, 9, 30, 6, 28)}
{'value': 914, 'dt': datetime.datetime(2022, 9, 30, 3, 8)}
{'value': 375, 'dt': datetime.datetime(2022, 9, 30, 4, 56)}
{'value': 142, 'dt': datetime.datetime(2022, 9, 30, 12, 11)}
{'value': 198, 'dt': datetime.datetime(2022, 9, 30, 11, 50)}
{'value': 1252, 'dt': datetime.datetime(2022, 9, 30, 7, 51)}
{'value': 709, 'dt': datetime.datetime(2022, 9, 30, 3, 26)}
{'value': 1351, 'dt': datetime.datetime(2022, 9, 30, 7, 30)}
{'value': 43, 'dt': datetime.datetime(2022, 9, 30, 9, 59)}
{'value': 75, 'dt': datetime.datetime(2022, 9, 30, 11, 17)}
{'value': 108, 'dt': datetime.datetime(2022, 9, 30, 4, 37)}
{'value': 184, 'dt': datetime.datetime(2022, 9, 30, 12, 25)}
{'value': 188, 'dt': datetime.datetime(2022, 9, 30, 8, 6)}
{'value': 292, 'dt': datetime.datetime(2022, 9, 30, 5, 55)}
{'value': 646, 'dt': datetime.datetime(2022, 9, 30, 8, 3)}
{'value': 418, 'dt': datetime.datetime(2022, 9, 30, 3, 45)}
{'value': 1021, 'dt': datetime.datetime(2022, 9, 30, 7, 40)}
{'value': 311, 'dt': datetime.datetime(2022, 9, 30, 12, 35)}
{'value': 1249, 'dt': datetime.datetime(2022, 9, 30, 5, 26)}
{'value': 1050, 'dt': datetime.datetime(2022, 9, 30, 3, 56)}
{'value': 1010, 'dt': datetime.datetime(2022, 9, 30, 6, 58)}
{'value': 881, 'dt': datetime.datetime(2022, 9, 30, 12, 42)}
{'value': 607, 'dt': datetime.datetime(2022, 9, 30, 5, 26)}
{'value': 667, 'dt': datetime.datetime(2022, 9, 30, 4, 56)}
{'value': 1003, 'dt': datetime.datetime(2022, 9, 30, 5, 37)}
{'value': 329, 'dt': datetime.datetime(2022, 9, 30, 10, 20)}
{'value': 0, 'dt': datetime.datetime(2022, 9, 30, 9, 10)}
{'value': 781, 'dt': datetime.datetime(2022, 9, 30, 9, 40)}
{'value': 0, 'dt': datetime.datetime(2022, 9, 30, 9, 20)}
{'value': 407, 'dt': datetime.datetime(2022, 9, 30, 9, 46)}
{'value': 911, 'dt': datetime.datetime(2022, 9, 30, 9, 43)}
{'value': 280, 'dt': datetime.datetime(2022, 9, 30, 5, 31)}
{'value': 0, 'dt': datetime.datetime(2022, 9, 30, 9, 40)}
{'value': 1413, 'dt': datetime.datetime(2022, 9, 30, 7, 56)}
{'value': 129, 'dt': datetime.datetime(2022, 9, 30, 6, 11)}
{'value': 1010, 'dt': datetime.datetime(2022, 9, 30, 10, 34)}
{'value': 370, 'dt': datetime.datetime(2022, 9, 30, 9, 51)}
{'value': 20, 'dt': datetime.datetime(2022, 9, 30, 6, 55)}
{'value': 1071, 'dt': datetime.datetime(2022, 9, 30, 9, 41)}
{'value': 950, 'dt': datetime.datetime(2022, 9, 30, 5, 39)}
{'value': 1423, 'dt': datetime.datetime(2022, 9, 30, 10, 16)}
{'value': 1100, 'dt': datetime.datetime(2022, 9, 30, 7, 17)}
{'value': 749, 'dt': datetime.datetime(2022, 9, 30, 6, 42)}
{'value': 32, 'dt': datetime.datetime(2022, 9, 30, 8, 2)}
{'value': 753, 'dt': datetime.datetime(2022, 9, 30, 15, 0)}
{'value': 0, 'dt': datetime.datetime(2022, 9, 30, 10, 45)}
{'value': 886, 'dt': datetime.datetime(2022, 9, 30, 11, 8)}
{'value': 147, 'dt': datetime.datetime(2022, 9, 30, 11, 8)}
{'value': 822, 'dt': datetime.datetime(2022, 9, 30, 14, 39)}
{'value': 796, 'dt': datetime.datetime(2022, 9, 30, 9, 45)}
{'value': 577, 'dt': datetime.datetime(2022, 9, 30, 11, 26)}
{'value': 896, 'dt': datetime.datetime(2022, 9, 30, 12, 19)}
{'value': 172, 'dt': datetime.datetime(2022, 9, 30, 12, 43)}
{'value': 259, 'dt': datetime.datetime(2022, 9, 30, 10, 3)}
{'value': 1231, 'dt': datetime.datetime(2022, 9, 30, 14, 3)}
{'value': 1325, 'dt': datetime.datetime(2022, 9, 30, 16, 10)}
{'value': 1195, 'dt': datetime.datetime(2022, 9, 30, 11, 59)}
{'value': 1373, 'dt': datetime.datetime(2022, 9, 30, 12, 55)}
{'value': 781, 'dt': datetime.datetime(2022, 9, 30, 11, 22)}
{'value': 395, 'dt': datetime.datetime(2022, 9, 30, 14, 49)}
{'value': 159, 'dt': datetime.datetime(2022, 9, 30, 15, 11)}
{'value': 1227, 'dt': datetime.datetime(2022, 9, 30, 9, 29)}
{'value': 1234, 'dt': datetime.datetime(2022, 9, 30, 14, 46)}
{'value': 460, 'dt': datetime.datetime(2022, 9, 30, 11, 1)}
{'value': 1364, 'dt': datetime.datetime(2022, 9, 30, 11, 0)}
{'value': 665, 'dt': datetime.datetime(2022, 9, 30, 17, 10)}
{'value': 1284, 'dt': datetime.datetime(2022, 9, 30, 14, 6)}
{'value': 954, 'dt': datetime.datetime(2022, 9, 30, 11, 40)}
{'value': 407, 'dt': datetime.datetime(2022, 9, 30, 15, 37)}
{'value': 380, 'dt': datetime.datetime(2022, 9, 30, 8, 52)}
{'value': 572, 'dt': datetime.datetime(2022, 9, 30, 8, 31)}
{'value': 884, 'dt': datetime.datetime(2022, 9, 30, 15, 0)}
{'value': 938, 'dt': datetime.datetime(2022, 9, 30, 10, 15)}
{'value': 1351, 'dt': datetime.datetime(2022, 9, 30, 11, 19)}
{'value': 1013, 'dt': datetime.datetime(2022, 9, 30, 13, 48)}
{'value': 650, 'dt': datetime.datetime(2022, 9, 30, 13, 6)}
{'value': 1135, 'dt': datetime.datetime(2022, 9, 30, 10, 11)}
{'value': 1143, 'dt': datetime.datetime(2022, 9, 30, 17, 40)}
{'value': 454, 'dt': datetime.datetime(2022, 9, 30, 9, 3)}
{'value': 244, 'dt': datetime.datetime(2022, 9, 30, 15, 7)}
{'value': 106, 'dt': datetime.datetime(2022, 9, 30, 18, 28)}
{'value': 1374, 'dt': datetime.datetime(2022, 9, 30, 14, 20)}
{'value': 0, 'dt': datetime.datetime(2022, 9, 30, 13, 50)}
{'value': 178, 'dt': datetime.datetime(2022, 9, 30, 11, 29)}
{'value': 1081, 'dt': datetime.datetime(2022, 9, 30, 13, 21)}
{'value': 363, 'dt': datetime.datetime(2022, 9, 30, 12, 3)}
{'value': 868, 'dt': datetime.datetime(2022, 9, 30, 11, 0)}
{'value': 652, 'dt': datetime.datetime(2022, 9, 30, 12, 9)}
{'value': 655, 'dt': datetime.datetime(2022, 9, 30, 18, 52)}
{'value': 52, 'dt': datetime.datetime(2022, 9, 30, 13, 53)}
{'value': 278, 'dt': datetime.datetime(2022, 9, 30, 17, 11)}
{'value': 663, 'dt': datetime.datetime(2022, 9, 30, 14, 47)}
{'value': 1011, 'dt': datetime.datetime(2022, 9, 30, 13, 38)}
{'value': 1046, 'dt': datetime.datetime(2022, 9, 30, 10, 41)}
{'value': 1037, 'dt': datetime.datetime(2022, 9, 30, 11, 18)}
{'value': 235, 'dt': datetime.datetime(2022, 9, 30, 13, 34)}
{'value': 185, 'dt': datetime.datetime(2022, 9, 30, 17, 20)}
{'value': 793, 'dt': datetime.datetime(2022, 9, 30, 17, 24)}
{'value': 0, 'dt': datetime.datetime(2022, 9, 30, 15, 10)}
{'value': 1166, 'dt': datetime.datetime(2022, 9, 30, 12, 6)}
{'value': 446, 'dt': datetime.datetime(2022, 9, 30, 16, 34)}
{'value': 168, 'dt': datetime.datetime(2022, 9, 30, 20, 20)}
{'value': 180, 'dt': datetime.datetime(2022, 9, 30, 11, 6)}
{'value': 1007, 'dt': datetime.datetime(2022, 9, 30, 16, 2)}
{'value': 1144, 'dt': datetime.datetime(2022, 9, 30, 18, 44)}
{'value': 520, 'dt': datetime.datetime(2022, 9, 30, 20, 15)}
{'value': 979, 'dt': datetime.datetime(2022, 9, 30, 12, 17)}
{'value': 583, 'dt': datetime.datetime(2022, 9, 30, 20, 31)}
{'value': 1120, 'dt': datetime.datetime(2022, 9, 30, 20, 35)}
{'value': 1206, 'dt': datetime.datetime(2022, 9, 30, 15, 17)}
{'value': 1268, 'dt': datetime.datetime(2022, 9, 30, 19, 5)}
{'value': 851, 'dt': datetime.datetime(2022, 9, 30, 13, 57)}
{'value': 505, 'dt': datetime.datetime(2022, 9, 30, 14, 36)}
{'value': 1019, 'dt': datetime.datetime(2022, 9, 30, 17, 39)}
{'value': 254, 'dt': datetime.datetime(2022, 9, 30, 16, 44)}
{'value': 885, 'dt': datetime.datetime(2022, 9, 30, 18, 22)}
{'value': 603, 'dt': datetime.datetime(2022, 9, 30, 15, 38)}
{'value': 1258, 'dt': datetime.datetime(2022, 9, 30, 16, 12)}
{'value': 1307, 'dt': datetime.datetime(2022, 9, 30, 15, 46)}
{'value': 0, 'dt': datetime.datetime(2022, 9, 30, 16, 55)}
{'value': 1428, 'dt': datetime.datetime(2022, 9, 30, 19, 43)}
{'value': 921, 'dt': datetime.datetime(2022, 9, 30, 19, 12)}
{'value': 1052, 'dt': datetime.datetime(2022, 9, 30, 13, 39)}
{'value': 1357, 'dt': datetime.datetime(2022, 9, 30, 14, 12)}
{'value': 249, 'dt': datetime.datetime(2022, 9, 30, 19, 3)}
{'value': 845, 'dt': datetime.datetime(2022, 9, 30, 20, 47)}
{'value': 302, 'dt': datetime.datetime(2022, 9, 30, 20, 0)}
{'value': 1121, 'dt': datetime.datetime(2022, 9, 30, 19, 8)}
{'value': 17, 'dt': datetime.datetime(2022, 9, 30, 13, 46)}
{'value': 991, 'dt': datetime.datetime(2022, 9, 30, 13, 33)}
{'value': 1359, 'dt': datetime.datetime(2022, 9, 30, 22, 50)}
{'value': 653, 'dt': datetime.datetime(2022, 9, 30, 15, 0)}
{'value': 328, 'dt': datetime.datetime(2022, 9, 30, 21, 13)}
{'value': 109, 'dt': datetime.datetime(2022, 9, 30, 19, 54)}
{'value': 378, 'dt': datetime.datetime(2022, 9, 30, 20, 17)}
{'value': 510, 'dt': datetime.datetime(2022, 9, 30, 20, 55)}
{'value': 485, 'dt': datetime.datetime(2022, 9, 30, 17, 46)}
{'value': 435, 'dt': datetime.datetime(2022, 9, 30, 20, 48)}
{'value': 733, 'dt': datetime.datetime(2022, 9, 30, 15, 57)}
{'value': 1175, 'dt': datetime.datetime(2022, 9, 30, 13, 55)}
{'value': 599, 'dt': datetime.datetime(2022, 9, 30, 20, 20)}
{'value': 1147, 'dt': datetime.datetime(2022, 9, 30, 21, 11)}
{'value': 1184, 'dt': datetime.datetime(2022, 9, 30, 20, 46)}
{'value': 1077, 'dt': datetime.datetime(2022, 9, 30, 22, 21)}
{'value': 1011, 'dt': datetime.datetime(2022, 9, 30, 22, 50)}
{'value': 591, 'dt': datetime.datetime(2022, 9, 30, 23, 59)}
{'value': 787, 'dt': datetime.datetime(2022, 9, 30, 23, 42)}
{'value': 0, 'dt': datetime.datetime(2022, 9, 30, 19, 15)}
{'value': 786, 'dt': datetime.datetime(2022, 9, 30, 15, 26)}
{'value': 0, 'dt': datetime.datetime(2022, 9, 30, 19, 25)}
{'value': 1085, 'dt': datetime.datetime(2022, 9, 30, 18, 37)}
{'value': 1226, 'dt': datetime.datetime(2022, 9, 30, 18, 52)}
{'value': 1257, 'dt': datetime.datetime(2022, 9, 30, 16, 39)}
{'value': 618, 'dt': datetime.datetime(2022, 9, 30, 17, 9)}
{'value': 524, 'dt': datetime.datetime(2022, 9, 30, 22, 11)}
{'value': 395, 'dt': datetime.datetime(2022, 9, 30, 23, 7)}
{'value': 498, 'dt': datetime.datetime(2022, 9, 30, 21, 40)}
{'value': 89, 'dt': datetime.datetime(2022, 9, 30, 19, 0)}
{'value': 1378, 'dt': datetime.datetime(2022, 9, 30, 21, 41)}
{'value': 463, 'dt': datetime.datetime(2022, 9, 30, 17, 14)}
{'value': 1148, 'dt': datetime.datetime(2022, 9, 30, 16, 24)}
{'value': 60, 'dt': datetime.datetime(2022, 9, 30, 20, 48)}
{'value': 427, 'dt': datetime.datetime(2022, 9, 30, 17, 26)}
{'value': 345, 'dt': datetime.datetime(2022, 9, 30, 18, 21)}
{'value': 364, 'dt': datetime.datetime(2022, 9, 30, 19, 20)}
{'value': 480, 'dt': datetime.datetime(2022, 9, 30, 21, 44)}
{'value': 1106, 'dt': datetime.datetime(2022, 9, 30, 20, 10)}
{'value': 400, 'dt': datetime.datetime(2022, 9, 30, 20, 50)}
{'value': 1231, 'dt': datetime.datetime(2022, 9, 30, 21, 12)}
{'value': 1092, 'dt': datetime.datetime(2022, 9, 30, 20, 0)}
{'value': 447, 'dt': datetime.datetime(2022, 9, 30, 23, 56)}
{'value': 114, 'dt': datetime.datetime(2022, 9, 30, 21, 11)}
{'value': 774, 'dt': datetime.datetime(2022, 9, 30, 17, 48)}
{'value': 32, 'dt': datetime.datetime(2022, 9, 30, 19, 10)}
{'value': 1298, 'dt': datetime.datetime(2022, 9, 30, 21, 20)}
{'value': 886, 'dt': datetime.datetime(2022, 9, 30, 23, 45)}
{'value': 1145, 'dt': datetime.datetime(2022, 9, 30, 23, 21)}
{'value': 963, 'dt': datetime.datetime(2022, 9, 30, 20, 21)}
{'value': 43, 'dt': datetime.datetime(2022, 9, 30, 22, 55)}
{'value': 94, 'dt': datetime.datetime(2022, 9, 30, 23, 1)}
{'value': 1120, 'dt': datetime.datetime(2022, 9, 30, 18, 35)}
{'value': 74, 'dt': datetime.datetime(2022, 9, 30, 18, 54)}
{'value': 493, 'dt': datetime.datetime(2022, 9, 30, 22, 37)}
{'value': 400, 'dt': datetime.datetime(2022, 9, 30, 22, 29)}
{'value': 605, 'dt': datetime.datetime(2022, 9, 30, 23, 38)}
{'value': 753, 'dt': datetime.datetime(2022, 9, 30, 20, 5)}
{'value': 1396, 'dt': datetime.datetime(2022, 9, 30, 22, 50)}
{'value': 965, 'dt': datetime.datetime(2022, 9, 30, 22, 12)}
{'value': 834, 'dt': datetime.datetime(2022, 9, 30, 19, 46)}
{'value': 1136, 'dt': datetime.datetime(2022, 9, 30, 20, 19)}
{'value': 755, 'dt': datetime.datetime(2022, 9, 30, 23, 2)}
{'value': 100, 'dt': datetime.datetime(2022, 9, 30, 23, 10)}
{'value': 499, 'dt': datetime.datetime(2022, 9, 30, 22, 12)}
{'value': 403, 'dt': datetime.datetime(2022, 9, 30, 22, 16)}
{'value': 887, 'dt': datetime.datetime(2022, 9, 30, 23, 58)}
{'value': 696, 'dt': datetime.datetime(2022, 9, 30, 22, 25)}
{'value': 1090, 'dt': datetime.datetime(2022, 9, 30, 23, 3)}
{'value': 958, 'dt': datetime.datetime(2022, 9, 30, 23, 18)}
{'value': 1072, 'dt': datetime.datetime(2022, 9, 30, 23, 43)}
{'value': 1404, 'dt': datetime.datetime(2022, 9, 30, 23, 27)}
{'value': 559, 'dt': datetime.datetime(2022, 10, 4, 1, 0)}
{'value': 309, 'dt': datetime.datetime(2022, 10, 4, 2, 0)}
{'value': 1246, 'dt': datetime.datetime(2022, 10, 4, 1, 54)}
{'value': 1100, 'dt': datetime.datetime(2022, 10, 4, 0, 33)}
{'value': 169, 'dt': datetime.datetime(2022, 10, 4, 0, 5)}
{'value': 458, 'dt': datetime.datetime(2022, 10, 4, 0, 10)}
{'value': 444, 'dt': datetime.datetime(2022, 10, 4, 1, 6)}
{'value': 349, 'dt': datetime.datetime(2022, 10, 4, 0, 6)}
{'value': 582, 'dt': datetime.datetime(2022, 10, 4, 0, 28)}
{'value': 1135, 'dt': datetime.datetime(2022, 10, 4, 2, 3)}
{'value': 1036, 'dt': datetime.datetime(2022, 10, 4, 2, 0)}
{'value': 1380, 'dt': datetime.datetime(2022, 10, 4, 2, 45)}
{'value': 651, 'dt': datetime.datetime(2022, 10, 4, 0, 51)}
{'value': 1424, 'dt': datetime.datetime(2022, 10, 4, 3, 8)}
{'value': 1315, 'dt': datetime.datetime(2022, 10, 4, 0, 37)}
{'value': 698, 'dt': datetime.datetime(2022, 10, 4, 0, 13)}
{'value': 1030, 'dt': datetime.datetime(2022, 10, 4, 2, 59)}
{'value': 872, 'dt': datetime.datetime(2022, 10, 4, 2, 20)}
{'value': 1039, 'dt': datetime.datetime(2022, 10, 4, 0, 12)}
{'value': 110, 'dt': datetime.datetime(2022, 10, 4, 4, 2)}
{'value': 469, 'dt': datetime.datetime(2022, 10, 4, 4, 35)}
{'value': 1426, 'dt': datetime.datetime(2022, 10, 4, 2, 12)}
{'value': 996, 'dt': datetime.datetime(2022, 10, 4, 2, 58)}
{'value': 0, 'dt': datetime.datetime(2022, 10, 4, 0, 20)}
{'value': 1353, 'dt': datetime.datetime(2022, 10, 4, 1, 13)}
{'value': 137, 'dt': datetime.datetime(2022, 10, 4, 3, 45)}
{'value': 1126, 'dt': datetime.datetime(2022, 10, 4, 3, 47)}
{'value': 357, 'dt': datetime.datetime(2022, 10, 4, 0, 8)}
{'value': 659, 'dt': datetime.datetime(2022, 10, 4, 0, 43)}
{'value': 1017, 'dt': datetime.datetime(2022, 10, 4, 1, 9)}
{'value': 1178, 'dt': datetime.datetime(2022, 10, 4, 2, 57)}
{'value': 1375, 'dt': datetime.datetime(2022, 10, 4, 0, 23)}
{'value': 150, 'dt': datetime.datetime(2022, 10, 4, 5, 19)}
{'value': 1379, 'dt': datetime.datetime(2022, 10, 4, 6, 1)}
{'value': 897, 'dt': datetime.datetime(2022, 10, 4, 3, 9)}
{'value': 0, 'dt': datetime.datetime(2022, 10, 4, 2, 10)}
{'value': 0, 'dt': datetime.datetime(2022, 10, 4, 2, 20)}
{'value': 1025, 'dt': datetime.datetime(2022, 10, 4, 3, 49)}
{'value': 1192, 'dt': datetime.datetime(2022, 10, 4, 5, 42)}
{'value': 447, 'dt': datetime.datetime(2022, 10, 4, 2, 58)}
{'value': 267, 'dt': datetime.datetime(2022, 10, 4, 7, 1)}
{'value': 404, 'dt': datetime.datetime(2022, 10, 4, 5, 35)}
{'value': 1172, 'dt': datetime.datetime(2022, 10, 4, 6, 19)}
{'value': 326, 'dt': datetime.datetime(2022, 10, 4, 3, 14)}
{'value': 1038, 'dt': datetime.datetime(2022, 10, 4, 6, 57)}
{'value': 704, 'dt': datetime.datetime(2022, 10, 4, 2, 41)}
{'value': 854, 'dt': datetime.datetime(2022, 10, 4, 2, 19)}
{'value': 256, 'dt': datetime.datetime(2022, 10, 4, 2, 1)}
{'value': 702, 'dt': datetime.datetime(2022, 10, 4, 7, 1)}
{'value': 617, 'dt': datetime.datetime(2022, 10, 4, 3, 24)}
{'value': 1187, 'dt': datetime.datetime(2022, 10, 4, 1, 53)}
{'value': 363, 'dt': datetime.datetime(2022, 10, 4, 0, 34)}
{'value': 849, 'dt': datetime.datetime(2022, 10, 4, 6, 59)}
{'value': 164, 'dt': datetime.datetime(2022, 10, 4, 0, 34)}
{'value': 446, 'dt': datetime.datetime(2022, 10, 4, 3, 30)}
{'value': 1142, 'dt': datetime.datetime(2022, 10, 4, 1, 51)}
{'value': 1276, 'dt': datetime.datetime(2022, 10, 4, 2, 1)}
{'value': 1292, 'dt': datetime.datetime(2022, 10, 4, 5, 44)}
{'value': 870, 'dt': datetime.datetime(2022, 10, 4, 9, 12)}
{'value': 953, 'dt': datetime.datetime(2022, 10, 4, 2, 43)}
{'value': 748, 'dt': datetime.datetime(2022, 10, 4, 6, 25)}
{'value': 0, 'dt': datetime.datetime(2022, 10, 4, 4, 40)}
{'value': 1320, 'dt': datetime.datetime(2022, 10, 4, 6, 35)}
{'value': 1186, 'dt': datetime.datetime(2022, 10, 4, 2, 52)}
{'value': 386, 'dt': datetime.datetime(2022, 10, 4, 7, 34)}
{'value': 1363, 'dt': datetime.datetime(2022, 10, 4, 4, 17)}
{'value': 1405, 'dt': datetime.datetime(2022, 10, 4, 9, 13)}
{'value': 927, 'dt': datetime.datetime(2022, 10, 4, 7, 15)}
{'value': 1149, 'dt': datetime.datetime(2022, 10, 4, 5, 35)}
{'value': 819, 'dt': datetime.datetime(2022, 10, 4, 0, 22)}
{'value': 1088, 'dt': datetime.datetime(2022, 10, 4, 4, 1)}
{'value': 956, 'dt': datetime.datetime(2022, 10, 4, 9, 16)}
{'value': 1243, 'dt': datetime.datetime(2022, 10, 4, 5, 24)}
{'value': 67, 'dt': datetime.datetime(2022, 10, 4, 10, 8)}
{'value': 1064, 'dt': datetime.datetime(2022, 10, 4, 9, 6)}
{'value': 1186, 'dt': datetime.datetime(2022, 10, 4, 1, 17)}
{'value': 1354, 'dt': datetime.datetime(2022, 10, 4, 5, 51)}
{'value': 769, 'dt': datetime.datetime(2022, 10, 4, 1, 22)}
{'value': 391, 'dt': datetime.datetime(2022, 10, 4, 3, 24)}
{'value': 266, 'dt': datetime.datetime(2022, 10, 4, 5, 54)}
{'value': 0, 'dt': datetime.datetime(2022, 10, 4, 6, 15)}
{'value': 768, 'dt': datetime.datetime(2022, 10, 4, 11, 8)}
{'value': 550, 'dt': datetime.datetime(2022, 10, 4, 2, 20)}
{'value': 27, 'dt': datetime.datetime(2022, 10, 4, 7, 36)}
{'value': 1361, 'dt': datetime.datetime(2022, 10, 4, 7, 16)}
{'value': 830, 'dt': datetime.datetime(2022, 10, 4, 4, 23)}
{'value': 1202, 'dt': datetime.datetime(2022, 10, 4, 10, 23)}
{'value': 413, 'dt': datetime.datetime(2022, 10, 4, 4, 35)}
{'value': 81, 'dt': datetime.datetime(2022, 10, 4, 8, 3)}
